total_income,loan_amount,term,interest_rate,own_car,own_house,nr_children,income_type,education_type,family_status,housing_type,region_population_ratio,days_birth,days_employed,days_registration,mobile_number,phone_number,email,days_phone_change,occupation_type,family_count,EXT1,EXT2,EXT3,EXT4,EXT5,EXT6,EXT7
180000.0,63000.0,12,4.4226684199403845,Y,Y,1,Working,Secondary / secondary special,Married,Office apartment,0.032561,-13398,-523,-2123.0,1,1,0,-1328.0,,3.0,,0.6180423914177402,0.7016957740576931,0,0,0,0
202500.0,308461.5,18,3.9563170590142156,Y,N,1,Commercial associate,Secondary / secondary special,Separated,Rented room,0.00702,-14143,-740,-8279.0,1,0,0,-3206.0,Drivers,2.0,,0.6012353659254496,0.4794489811780563,0,1,0,0
157500.0,592560.0,24,3.4807319963586165,N,Y,0,Working,Secondary / secondary special,Married,Apartment,0.020246,-22092,-2098,-9224.0,1,0,0,-2521.0,Laborers,2.0,,0.4273668307398121,0.7517237147741489,0,1,0,0
67500.0,526500.0,48,3.436814605904517,N,Y,3,Working,Secondary / secondary special,Married,Rented room,0.018209,-11994,-3572,-537.0,1,0,0,-675.0,Laborers,5.0,,0.6664716178942968,,0,1,0,0
126000.0,260568.0,24,3.891464142837076,N,N,0,Working,Secondary / secondary special,Separated,Rented room,0.020713,-16420,-466,-3472.0,1,0,0,-248.0,Medicine staff,1.0,0.5073236211649463,0.7315121507525826,0.4578995512067301,0,1,0,0
450000.0,1154565.0,60,3.9067883296340913,Y,N,0,Commercial associate,Secondary / secondary special,Separated,With parents,0.04622,-13414,-481,-911.0,1,0,0,-1065.0,Sales staff,1.0,0.6315284550412393,0.7345590322904517,0.6658549219640212,0,1,0,0
202500.0,545040.0,24,3.160880256188612,N,Y,0,Working,Secondary / secondary special,Married,Rented studio,0.019101,-18570,-777,-1274.0,1,0,0,-840.0,Drivers,2.0,,0.2288794631456036,0.2608559142068693,0,1,0,0
144000.0,315000.0,12,3.0735634668148846,N,N,2,State servant,Higher education,Separated,House,0.018801,-12453,-2510,-2436.0,1,1,0,-853.0,Medicine staff,3.0,0.5112204854856475,0.4588094511741903,0.5585066276769286,0,1,0,0
90000.0,101880.0,48,3.2896656363765704,N,Y,0,Working,Secondary / secondary special,Single / not married,With parents,0.018634,-8532,-1049,-7974.0,1,0,1,0.0,Sales staff,1.0,0.135829164197643,0.2711706147215518,,0,1,0,0
157500.0,450000.0,36,3.2748099083062603,Y,N,0,State servant,Secondary / secondary special,Married,Co-op house,0.031329,-20567,-1298,-6364.0,1,1,0,-478.0,Laborers,2.0,0.7233624191272946,0.4606778703374576,0.7981372313187245,0,0,0,0
270000.0,177903.0,12,3.030704531984375,N,N,0,Commercial associate,Higher education,Single / not married,Rented apartment,0.006629,-12973,-962,-4049.0,1,0,0,-1622.0,,1.0,,0.6804543337472728,0.4668640059537032,0,1,0,0
202500.0,490495.5,30,4.415983254444782,Y,Y,0,Working,Secondary / secondary special,Separated,Rented room,0.009334,-17626,-3062,-6965.0,1,0,0,-1644.0,Laborers,1.0,,0.676375332307099,0.3996756156233169,0,0,0,0
67500.0,254700.0,24,3.8639482526368853,N,N,1,Working,Secondary / secondary special,Single / not married,Municipal apartment,0.0088659999999999,-10971,-887,-2098.0,1,1,1,-671.0,Sales staff,2.0,0.3333999722333142,0.3922905811210495,,0,1,0,0
99000.0,288000.0,24,3.6295391020439176,N,N,0,Working,Secondary / secondary special,Married,Co-op house,0.015221,-15652,-535,-5498.0,1,1,0,-118.0,Core staff,2.0,,0.5816610098615784,0.7165702448010511,0,1,0,0
157500.0,592560.0,24,3.9190346215275955,Y,N,0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,0.018634,-12925,-2572,-6823.0,1,0,0,-245.0,Private service staff,2.0,,0.4501947057761152,,0,1,0,0
89550.0,491823.0,24,3.2187934218488934,N,Y,0,Working,Secondary / secondary special,Married,House,0.035792,-22129,-809,-3088.0,1,0,1,-1452.0,Medicine staff,2.0,0.7977317342241675,0.6364710630176433,0.524496446363472,0,1,0,0
189000.0,1762110.0,12,3.5248037974369613,Y,Y,0,Working,Secondary / secondary special,Married,Apartment,0.0228,-20522,-1179,-5175.0,1,1,0,-12.0,Drivers,2.0,,0.0566014758364641,,0,1,0,0
112500.0,284400.0,36,4.150546228308176,Y,Y,0,Pensioner,Secondary / secondary special,Married,Municipal apartment,0.031329,-23884,365243,-5424.0,1,1,0,-1358.0,,2.0,,0.7541873241722807,0.6092756673894402,0,0,0,0
135000.0,540000.0,12,3.368494076192859,N,Y,0,Commercial associate,Higher education,Married,Rented studio,0.030755,-17057,-1639,-11031.0,1,1,0,-169.0,Sales staff,2.0,,0.6223948267636338,0.6971469077844458,0,0,0,0
126000.0,942300.0,48,2.1031436803302537,Y,N,3,State servant,Higher education,Married,Apartment,0.018029,-13255,-2314,-2827.0,1,0,0,-1661.0,Core staff,5.0,,0.2886963246920847,0.6925590674998008,0,1,0,0
405000.0,446931.0,42,3.9746814890282445,Y,N,1,Working,Higher education,Widow,Rented room,0.072508,-17883,-3109,-3528.0,1,1,0,-764.0,,2.0,0.6070615316250808,0.0047856108619299,,0,0,0,0
121500.0,927000.0,60,3.1840211726976237,N,N,0,Working,Higher education,Separated,Apartment,0.02461,-17671,-758,-1406.0,1,1,0,-613.0,Core staff,1.0,0.689207289112177,0.6283070142138454,0.4507472818545589,0,0,0,0
315000.0,521280.0,48,3.495447966652511,N,N,0,Working,Secondary / secondary special,Single / not married,Co-op house,0.007114,-12456,-762,-3632.0,1,1,0,-1656.0,,1.0,,0.6251147714443095,0.3425288720742255,0,1,0,0
130500.0,450000.0,12,3.2211954208983564,N,Y,1,Commercial associate,Secondary / secondary special,Single / not married,Apartment,0.018209,-13381,-3096,-1003.0,1,0,0,-643.0,Medicine staff,2.0,,0.5298756388193779,0.520897599048938,0,1,0,0
112500.0,260640.0,18,4.278337974643341,Y,Y,1,Working,Secondary / secondary special,Married,Rented room,0.003069,-15401,-1694,-134.0,1,0,0,-1406.0,High skill tech staff,3.0,0.4194598758037255,0.6750911909316665,0.4668640059537032,0,1,0,0
108000.0,675000.0,12,3.2772481372096083,N,Y,0,Pensioner,Secondary / secondary special,Married,Co-op house,0.014464,-20615,365243,-522.0,1,0,0,0.0,,2.0,0.5016248641472751,0.5333713316476699,,0,1,0,0
720000.0,1800000.0,36,2.7945636938707246,N,Y,0,Pensioner,Secondary / secondary special,Married,House,0.032561,-23563,365243,-13153.0,1,0,0,-959.0,,2.0,,0.7478496200210014,0.7016957740576931,0,1,0,0
247500.0,417024.0,12,3.021112866459925,Y,Y,0,Working,Secondary / secondary special,Single / not married,Apartment,0.020246,-11282,-2405,-2416.0,1,0,0,0.0,Drivers,1.0,0.6368847218895394,0.4487499520353575,0.4118485559242397,0,0,0,0
67500.0,296280.0,42,2.873444544567244,Y,Y,0,Working,Secondary / secondary special,Married,Rented studio,0.028663,-20132,-2502,-11649.0,1,1,0,-188.0,Drivers,2.0,,0.5708645797396434,0.5190973382084597,0,1,0,0
450000.0,797814.0,42,5.071180056037665,Y,Y,2,State servant,Incomplete higher,Married,Rented room,0.072508,-12333,-5538,-6329.0,1,1,0,-1044.0,High skill tech staff,4.0,,0.6387549147169048,0.5919766183185521,0,0,0,0
90000.0,605439.0,12,2.5346903234088116,Y,N,3,Commercial associate,Higher education,Married,With parents,0.008068,-12352,-150,-267.0,1,0,1,-3.0,Core staff,5.0,0.5120575751757229,0.4949233119920084,0.6212263380626669,0,1,0,0
180000.0,1515415.5,54,3.824434766806332,N,Y,1,Working,Secondary / secondary special,Married,Rented studio,0.031329,-15804,-8114,-3151.0,1,0,0,-1793.0,Medicine staff,3.0,,0.7341452393007216,0.4902575124990026,0,1,0,0
90000.0,675000.0,30,2.4681141918013547,N,N,0,Working,Higher education,Single / not married,Apartment,0.018209,-18778,-6829,-1131.0,1,0,0,-736.0,Core staff,1.0,0.6802255072304619,0.4394431289565172,0.5954562029091491,0,1,0,0
157500.0,1024740.0,42,1.7315098714874329,Y,Y,1,Working,Secondary / secondary special,Married,House,0.031329,-16258,-211,-8848.0,1,0,0,-3178.0,Laborers,3.0,0.6159817764239754,0.6130382467329155,0.3689687382528466,0,1,0,0
270000.0,1631209.5,36,2.3540218176674115,N,Y,0,Working,Secondary / secondary special,Married,Rented room,0.0066709999999999,-20545,-3245,-4170.0,1,0,0,-2027.0,Laborers,2.0,0.8155668223224138,0.7121995559272906,0.7981372313187245,0,1,0,0
135000.0,521280.0,36,4.655996665856374,N,Y,0,Working,Secondary / secondary special,Single / not married,Office apartment,0.004849,-9958,-1114,-5963.0,1,0,1,-1260.0,Waiters/barmen staff,1.0,0.2941702698009345,0.3514883392611836,0.3572932680336494,0,1,0,0
135000.0,545040.0,48,3.311862354770573,N,Y,3,Working,Secondary / secondary special,Married,House,0.025164,-13109,-858,-783.0,1,0,0,0.0,High skill tech staff,5.0,,0.1631870354642708,0.5744466170995097,0,1,0,0
135000.0,270000.0,48,3.698004809881022,N,N,0,Working,Secondary / secondary special,Married,Apartment,0.018634,-10368,-1259,-1439.0,1,0,0,-1083.0,High skill tech staff,2.0,0.1252661383649113,0.0020474092234113,0.4118485559242397,0,1,0,0
90000.0,180000.0,12,2.912202932794054,N,Y,2,Working,Secondary / secondary special,Married,House,0.028663,-14942,-122,-9077.0,1,1,0,0.0,Cooking staff,4.0,0.4429044063903976,0.5726636142171779,0.8327850252992314,0,1,0,0
67500.0,225000.0,12,3.0650146513454417,N,N,0,Working,Secondary / secondary special,Married,House,0.020713,-8508,-813,-1303.0,1,0,0,-519.0,Low-skill Laborers,2.0,,0.4215493502164044,0.1214082861631216,0,1,0,0
225000.0,942300.0,30,1.8552708206546893,N,Y,1,Commercial associate,Secondary / secondary special,Married,House,0.072508,-15026,-4146,-8233.0,1,0,0,-2012.0,Private service staff,3.0,,0.2400923058626902,,0,1,0,0
202500.0,1078200.0,30,2.153617379586302,Y,N,0,Working,Higher education,Married,Apartment,0.022625,-10531,-893,-4639.0,1,1,0,-689.0,Sales staff,2.0,0.2385841678174904,0.7136451428459883,0.2764406945454034,0,1,0,0
111217.5,450000.0,48,3.9950156860051655,Y,Y,0,Working,Secondary / secondary special,Married,House,0.035792,-21335,-6132,-8937.0,1,0,0,-856.0,Drivers,2.0,,0.7036817783695322,0.8016009030071296,0,0,0,0
202500.0,239850.0,42,3.7942335885168577,Y,N,0,Working,Higher education,Married,Rented room,0.04622,-10551,-537,-373.0,1,0,0,-487.0,Sales staff,2.0,0.4441545137164161,0.6149920946113956,0.5388627065779676,0,0,0,0
202500.0,427869.0,18,2.9206461603910094,N,Y,0,Working,Higher education,Married,Co-op house,0.022625,-22050,-1631,-1370.0,1,0,0,-264.0,Security staff,2.0,0.7264770789135923,0.7775953753477398,,0,0,0,1
180000.0,1125000.0,48,2.317976436553586,N,N,0,Commercial associate,Secondary / secondary special,Married,House,0.030755,-14345,-6923,-7687.0,1,1,0,-3064.0,Medicine staff,2.0,,0.6558464580967097,0.501075160239048,0,1,0,0
202500.0,1257430.5,12,3.05068561817046,N,N,0,Pensioner,Secondary / secondary special,Married,House,0.008019,-22118,365243,-2416.0,1,0,0,-1786.0,,2.0,,0.7003332384757022,0.6296742509538716,0,1,0,0
135000.0,592560.0,12,3.207878455538731,Y,Y,2,Working,Secondary / secondary special,Civil marriage,Rented room,0.010643,-12603,-2559,-6725.0,1,0,0,-480.0,Core staff,4.0,0.399575574463492,0.6621461829746235,0.4650692149562261,0,1,0,0
112500.0,284400.0,18,4.032052246599076,N,Y,0,Pensioner,Secondary / secondary special,Single / not married,Apartment,0.020246,-24787,365243,-6555.0,1,0,0,-1611.0,,1.0,0.7814171499692394,0.6230010733527698,0.722392890081304,0,0,0,0
157500.0,675000.0,18,3.1746558976303954,N,Y,2,Working,Higher education,Single / not married,Co-op house,0.031329,-12498,-5903,-1001.0,1,0,0,0.0,High skill tech staff,3.0,0.4007170706696205,0.0818612718006702,0.5478104658520093,0,1,0,0
135000.0,668484.0,42,2.8413536834852717,Y,Y,0,Pensioner,Secondary / secondary special,Married,Co-op house,0.025164,-16728,365243,-9035.0,1,0,1,-962.0,,2.0,,0.4417121804095966,0.3859146722745145,0,0,0,0
130500.0,450000.0,12,4.0993959979118975,N,Y,0,Working,Secondary / secondary special,Married,Rented room,0.025164,-10777,-2282,-839.0,1,0,1,-820.0,Laborers,2.0,,0.2254511984551709,0.4418358231994413,0,1,0,0
135000.0,468733.5,12,3.7379165567325487,Y,N,1,Working,Higher education,Married,Apartment,0.006852,-10101,-1619,-122.0,1,0,0,-459.0,Core staff,3.0,,0.1858751807811198,0.3807996826489149,0,1,0,0
225000.0,450000.0,30,3.9367208057279868,N,Y,0,Commercial associate,Secondary / secondary special,Married,House,0.026392,-9881,-1810,-7340.0,1,1,0,-2155.0,Private service staff,2.0,0.2480997361763605,0.6848599821485614,0.8692108009084483,0,1,0,0
157500.0,220500.0,36,2.815254532887348,N,Y,2,Working,Incomplete higher,Married,Rented studio,0.01885,-12905,-5714,-12817.0,1,1,0,-614.0,High skill tech staff,4.0,0.7463443727530358,0.6176913007615118,0.622922000268356,0,1,0,0
90000.0,225000.0,12,4.5250647491185045,N,Y,0,Commercial associate,Higher education,Separated,Co-op house,0.030755,-18584,-136,-81.0,1,0,0,-434.0,High skill tech staff,1.0,,0.6512020188758242,,0,1,0,0
112500.0,1288350.0,60,3.8337381434717557,N,N,0,Pensioner,Secondary / secondary special,Widow,Apartment,0.04622,-23246,365243,-9898.0,1,0,0,-1500.0,,1.0,,0.7418487007099237,0.5954562029091491,0,1,0,0
225000.0,485640.0,30,2.752330938059551,N,Y,0,Working,Secondary / secondary special,Single / not married,Apartment,0.072508,-11828,-595,-2470.0,1,1,0,-3.0,Core staff,1.0,,0.6623124897813153,0.1176137317080569,0,1,0,0
292500.0,745429.5,42,3.1506787207322975,N,Y,0,Pensioner,Secondary / secondary special,Married,Office apartment,0.00702,-23232,365243,-1972.0,1,1,0,-1118.0,,2.0,,0.1275535223360066,0.5370699579791587,0,1,0,0
126000.0,412560.0,42,3.835372162232319,N,N,0,Commercial associate,Incomplete higher,Married,Apartment,0.035792,-8734,-2036,-8139.0,1,0,1,-1584.0,Laborers,2.0,0.4779051797850725,0.7150329074355866,,0,0,0,0
135000.0,402939.0,12,3.0393872885532653,Y,Y,1,Working,Secondary / secondary special,Married,House,0.010966,-15047,-2403,-290.0,1,0,0,-1146.0,Laborers,3.0,,0.0885816935818129,0.5531646987710016,0,0,0,0
225000.0,1350000.0,60,2.577662716216569,N,N,0,Pensioner,Higher education,Married,Rented studio,0.01885,-19751,365243,-173.0,1,0,0,-1964.0,,2.0,0.3555505984568836,0.5431103863150705,0.4884551844437485,0,0,0,0
112500.0,568197.0,12,3.4522181731402366,N,N,0,Commercial associate,Secondary / secondary special,Single / not married,Apartment,0.016612,-8858,-880,-3424.0,1,0,0,-428.0,,1.0,,0.1004574595135158,,0,1,0,0
360000.0,675000.0,48,3.1956005159148715,Y,N,1,Working,Secondary / secondary special,Married,Rented apartment,0.010006,-18816,-1066,-3224.0,1,0,0,-432.0,Drivers,3.0,0.6747810787301181,0.3730712988655967,0.175605979469379,0,1,0,0
135000.0,896157.0,30,3.3949537598824,Y,N,2,Working,Secondary / secondary special,Married,Office apartment,0.008625,-12047,-3782,-2787.0,1,0,0,-2056.0,High skill tech staff,4.0,0.8002092122994382,0.7421166319521791,0.5352762504724826,0,1,0,0
225000.0,2013840.0,12,2.806449245916671,N,Y,0,Commercial associate,Higher education,Married,Apartment,0.02461,-20110,-2433,-2825.0,1,0,1,-1594.0,Security staff,2.0,,0.6989500477822165,0.2498850627504553,0,1,0,0
135000.0,900000.0,48,3.22861136936002,Y,N,0,Working,Secondary / secondary special,Civil marriage,Apartment,0.035792,-20043,-682,-592.0,1,1,0,-989.0,Laborers,2.0,,0.3585684988353451,0.6956219298394389,0,0,0,0
157500.0,450000.0,18,3.714184092867299,N,Y,0,Working,Secondary / secondary special,Married,Co-op house,0.006207,-18883,-1317,-7667.0,1,1,0,-393.0,Cooking staff,2.0,,0.2347397559917888,0.375711009574066,0,1,0,0
225000.0,1272888.0,24,3.846213695875949,N,Y,0,Working,Secondary / secondary special,Civil marriage,House,0.020713,-20818,-1027,-7731.0,1,0,0,-11.0,Security staff,2.0,0.6666659379327761,0.494343887877229,0.520897599048938,0,1,0,0
225000.0,738567.0,30,4.299848796688464,N,Y,2,Commercial associate,Higher education,Married,Rented studio,0.020713,-19760,-1295,-2330.0,1,0,0,-296.0,Core staff,4.0,0.8093883092201145,0.6213355469824348,0.3123653692278984,0,1,0,0
135000.0,140166.0,30,3.808030586507372,Y,Y,2,Working,Secondary / secondary special,Married,With parents,0.031329,-14473,-1048,-4902.0,1,0,0,-637.0,Laborers,4.0,,0.6472829217022493,0.2327247762679433,0,1,0,0
90000.0,255960.0,48,2.4456454178372544,N,Y,0,Pensioner,Secondary / secondary special,Widow,Rented studio,0.0196889999999999,-24212,365243,-14259.0,1,0,0,-1569.0,,1.0,,0.7659928067264435,,0,0,0,0
153000.0,117162.0,12,3.8855672598672886,Y,Y,1,Commercial associate,Secondary / secondary special,Married,Co-op house,0.031329,-14824,-392,-793.0,1,0,0,-823.0,,3.0,0.2843089025075872,0.2631435910213423,0.5779691187553125,0,0,0,0
157500.0,682875.0,48,4.039362396184508,N,Y,0,Pensioner,Secondary / secondary special,Married,Rented studio,0.010032,-21286,365243,-1117.0,1,0,0,0.0,,2.0,,0.3749861323348022,0.6832688314232291,0,1,0,0
202500.0,1157958.0,48,3.3290498400891937,Y,Y,0,Working,Secondary / secondary special,Married,Rented room,0.025164,-16563,-6195,-5279.0,1,0,1,-1783.0,Medicine staff,2.0,0.6341984338493938,0.4419872209183588,0.4740512892789932,0,1,0,0
450000.0,1546020.0,48,2.7609228991034063,N,N,1,Working,Higher education,Married,Rented apartment,0.072508,-14802,-1678,-1716.0,1,0,0,-927.0,Managers,3.0,0.6185003493501569,0.7831384049714327,,0,1,0,0
112500.0,417024.0,24,4.253453941452078,N,N,0,Commercial associate,Secondary / secondary special,Married,Apartment,0.0031219999999999,-11436,-2687,-5838.0,1,0,0,-363.0,Sales staff,2.0,,0.6670643820913248,0.5442347412142162,0,1,0,0
126000.0,824823.0,12,3.665233157409631,N,Y,0,State servant,Secondary / secondary special,Single / not married,Apartment,0.031329,-20130,-1384,-8732.0,1,0,0,-401.0,Medicine staff,1.0,,0.2652563401861944,0.3185955240537633,0,1,0,0
225000.0,688090.5,60,4.096452409489437,Y,Y,0,Working,Secondary / secondary special,Married,Apartment,0.022625,-17115,-5191,-6645.0,1,1,0,-2898.0,Managers,2.0,,0.6624738668302949,,0,1,0,0
157500.0,412942.5,36,2.4936276883123973,N,Y,2,Working,Higher education,Married,Apartment,0.01885,-10479,-913,-10460.0,1,0,0,-1565.0,Laborers,4.0,,0.5824483196313868,,0,1,0,0
90000.0,315000.0,48,4.095713552482379,N,N,0,Working,Secondary / secondary special,Married,Municipal apartment,0.006629,-18223,-4082,-3303.0,1,0,0,-286.0,Cooking staff,2.0,,0.5911066031178478,,0,1,0,0
540000.0,956574.0,30,3.717517492707934,N,Y,0,Commercial associate,Higher education,Married,Apartment,0.072508,-17070,-1472,-2714.0,1,0,0,-2522.0,High skill tech staff,2.0,0.4226532615519267,0.7559626865331199,0.4596904504249018,0,1,0,0
270000.0,331632.0,12,3.555543872925725,N,N,0,Working,Secondary / secondary special,Married,Rented apartment,0.020713,-9939,-680,-9934.0,1,1,1,-653.0,Laborers,2.0,0.1015417621833983,0.2858978721410488,0.6785676886853644,0,1,0,0
123750.0,576837.0,36,3.270228812015576,N,Y,0,Pensioner,Secondary / secondary special,Married,Apartment,0.00823,-21840,365243,-463.0,1,0,0,-562.0,,2.0,,0.074448988892265,0.7530673920730478,0,1,0,0
202500.0,454500.0,48,2.9868371501865187,N,N,0,Working,Secondary / secondary special,Married,House,0.0066709999999999,-12871,-490,-7292.0,1,1,0,-980.0,,2.0,0.3785705034284904,0.5577414198142691,0.4101025731788671,0,1,0,0
189000.0,1525482.0,48,3.169014066060356,N,Y,0,Working,Secondary / secondary special,Married,Co-op house,0.010147,-13327,-786,-7218.0,1,0,0,-1201.0,Laborers,2.0,,0.2645707429759237,0.2985949897873972,0,1,0,0
121500.0,314100.0,12,3.7513373210269894,Y,N,0,Working,Secondary / secondary special,Married,House,0.010032,-9451,-433,-143.0,1,0,1,-2040.0,Laborers,2.0,0.1381354113039744,0.0769644044008029,,0,0,0,0
135000.0,307152.0,36,3.7115482042708177,N,Y,1,Working,Secondary / secondary special,Married,Rented studio,0.031329,-11672,-560,-5506.0,1,0,0,-3242.0,High skill tech staff,3.0,,0.613525756347574,0.5046813193144684,0,1,0,0
180000.0,397017.0,12,3.4636230607567544,N,N,0,Commercial associate,Incomplete higher,Single / not married,Apartment,0.006629,-11786,-217,-533.0,1,0,1,-462.0,Core staff,1.0,0.3558949972569067,0.6335314311294934,,0,1,0,0
166500.0,450000.0,12,3.285726640921555,N,Y,1,Working,Secondary / secondary special,Married,Apartment,0.018634,-11920,-1038,-1423.0,1,1,0,-1231.0,Sales staff,3.0,0.2896864325644644,0.3997018317195513,,0,1,0,0
135000.0,781920.0,60,4.314892056635347,Y,Y,3,State servant,Secondary / secondary special,Married,Rented studio,0.031329,-15651,-8837,-4565.0,1,0,0,-2216.0,Medicine staff,5.0,,0.6736698201943507,0.8004513396487078,0,1,0,0
157500.0,298512.0,12,3.6273199342268376,Y,Y,2,Working,Secondary / secondary special,Married,Rented apartment,0.0196889999999999,-16242,-3221,-1117.0,1,0,0,0.0,Laborers,4.0,0.3653332177125681,0.4403213503794098,0.6674577419214722,0,1,0,0
81000.0,593010.0,12,4.430084969555442,N,Y,2,Working,Secondary / secondary special,Married,Co-op house,0.020246,-13574,-1475,-962.0,1,0,0,-868.0,,4.0,,0.3347188447684989,0.3409064264152384,0,1,0,0
